Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.57.141-216.58.205.42-58006-443-17,192.168.57.141,58006.0,216.58.205.42,443.0,17.0,07/03/2025 03:57:12 PM,116611192.0,98.0,98.0,3683.0,3949.0,307.0,29.0,37.58163265306121,42.97108197342438,1006.0,22.0,40.29591836734694,99.81800027572592,65.44826331935617,1.6807992152245557,598006.1128205124,1406810.4050639896,6445724.0,0.0,116564092.0,1201691.6701030922,1852916.036558984,6504952.0,16755.0,116611192.0,1202177.2371134032,1846293.1744471344,6501257.0,0.0,0.0,0.0,0.0,0.0,784.0,784.0,0.8403996076122778,0.8403996076122778,22.0,1006.0,39.14213197969543,76.51670553574374,5854.806226043717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.34183673469388,37.58163265306123,40.295918367346935,0.0,0.0,0.0,753.0,18.0,273.0,4.0,160.0,4.0,171.0,0.0,0.0,97.0,8.0,5643530.5,5072192.36728056,13786077.0,55533.0,6012878.700000001,606128.2719898027,6445724.0,5012422.0,BENIGN
192.168.57.141-192.168.57.205-51342-53-6,192.168.57.141,51342.0,192.168.57.205,53.0,6.0,07/03/2025 03:59:14 PM,135003.0,5.0,5.0,51.0,67.0,51.0,0.0,10.2,22.80789337049785,66.0,0.0,13.4,29.407482041140483,874.0546506373931,74.07242802011807,15000.333333333334,25142.138821110664,65267.0,81.0,131503.0,32875.75,59619.98323479022,122276.0,927.0,131219.0,32804.75,32034.097878926863,65267.0,5131.0,0.0,0.0,0.0,0.0,112.0,112.0,37.03621401005904,37.03621401005904,0.0,66.0,10.727272727272728,23.858293774245087,569.2181818181818,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,11.8,10.2,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-51343-53-6,192.168.57.141,51343.0,192.168.57.205,53.0,6.0,07/03/2025 03:59:14 PM,136663.0,5.0,5.0,51.0,111.0,51.0,0.0,10.2,22.80789337049785,110.0,0.0,22.2,49.08360214980152,1185.39765701031,73.17269487717962,15184.777777777776,26714.08337739561,77473.0,32.0,133353.0,33338.25,60412.62526092263,123924.0,832.0,132457.0,33114.25,34646.49910524872,77473.0,5268.0,0.0,0.0,0.0,0.0,112.0,112.0,36.58634743858981,36.58634743858981,0.0,110.0,14.727272727272728,35.09441810057807,1231.6181818181817,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,16.2,10.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-52.98.242.226-49959-443-6,192.168.57.141,49959.0,52.98.242.226,443.0,6.0,07/03/2025 03:57:41 PM,104485191.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0287122028613605,0.0669951400098412,17414198.5,22075944.322261967,45010932.0,51663.0,90126171.0,45063085.5,5714.12989876849,45067126.0,45059045.0,104433528.0,34811176.0,17759712.89808763,45065926.0,14304026.0,0.0,0.0,0.0,0.0,60.0,116.0,0.0287122028613605,0.0382829371484806,0.0,1.0,0.5,0.5345224838248487,0.2857142857142856,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,251.0,0.0,2.0,20.0,54283.66666666666,2347.534948266657,56194.0,51663.0,34774113.333333336,17727615.737214785,45010932.0,14304026.0,BENIGN
192.168.57.141-13.107.42.18-51273-443-6,192.168.57.141,51273.0,13.107.42.18,443.0,6.0,07/03/2025 03:57:20 PM,90780120.0,19.0,25.0,3538.0,11677.0,1420.0,0.0,186.21052631578948,350.41064464859073,1420.0,0.0,467.08,610.4681209257914,167.60277470441767,0.4846876166279578,2111165.581395349,9587186.23175303,45013819.0,0.0,90707769.0,5039320.5,14552172.902015708,45070019.0,0.0,90721336.0,3780055.666666667,12718848.477972835,45086170.0,0.0,0.0,0.0,0.0,0.0,392.0,536.0,0.2092969253620726,0.2753906912658851,0.0,1420.0,338.11111111111114,524.8990042345905,275518.9646464646,0.0,2.0,0.0,16.0,43.0,0.0,0.0,0.0,1.0,345.79545454545456,186.21052631578948,467.08,0.0,0.0,0.0,15213.0,23.0,26733.0,9.0,1769.0,12.0,5838.0,65535.0,16383.0,11.0,20.0,342818.5,405339.7699270329,629437.0,56200.0,45011066.0,3893.3299372131305,45013819.0,45008313.0,BENIGN
192.168.57.141-31.13.86.8-50501-443-6,192.168.57.141,50501.0,31.13.86.8,443.0,6.0,07/03/2025 03:57:35 PM,105912377.0,16.0,8.0,256.0,224.0,32.0,0.0,16.0,16.52472894381831,28.0,28.0,28.0,0.0,4.532048223221352,0.2266024111610675,4604885.956521738,7003261.494952747,14971909.0,45390.0,105912377.0,7060825.133333333,7648383.736852418,14971909.0,141611.0,105765113.0,15109301.857142856,13579.3381948284,15134686.0,15096201.0,1.0,0.0,0.0,0.0,320.0,160.0,0.1510682741073784,0.0755341370536892,0.0,32.0,20.48,14.436989529215108,208.42666666666665,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,21.33333333333333,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,1.0,32.0,254.0,300.0,7.0,20.0,149336.85714285713,7074.089704185067,163161.0,141611.0,14960038.428571427,8283.227407581657,14971909.0,14950362.0,BENIGN
192.168.57.141-192.168.57.205-51356-53-6,192.168.57.141,51356.0,192.168.57.205,53.0,6.0,07/03/2025 03:59:36 PM,158134.0,5.0,5.0,35.0,95.0,35.0,0.0,7.0,15.652475842498529,94.0,0.0,19.0,41.92851058647326,822.0875965952927,63.23750743040713,17570.444444444445,29837.061777725,87746.0,253.0,152898.0,38224.5,65472.42005353603,136280.0,1572.0,153733.0,38433.25,38624.83257676767,87746.0,4649.0,0.0,0.0,0.0,0.0,112.0,112.0,31.618753715203564,31.618753715203564,0.0,94.0,11.818181818181818,29.19869237420807,852.5636363636364,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,13.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-51355-53-6,192.168.57.141,51355.0,192.168.57.205,53.0,6.0,07/03/2025 03:59:36 PM,158904.0,5.0,5.0,35.0,51.0,35.0,0.0,7.0,15.652475842498529,50.0,0.0,10.2,22.2530896731218,541.2072697981172,62.93107788350199,17656.0,29808.16708554889,87746.0,222.0,153551.0,38387.75,65662.59678779592,136705.0,1224.0,154267.0,38566.75,38498.64568505408,87746.0,4649.0,0.0,0.0,0.0,0.0,112.0,112.0,31.465538941751,31.465538941751,0.0,50.0,7.818181818181818,17.47465697413361,305.3636363636364,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,8.6,7.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-31.13.86.53-50477-443-6,192.168.57.141,50477.0,31.13.86.53,443.0,6.0,07/03/2025 03:57:18 PM,115004464.0,10.0,5.0,345.0,355.0,69.0,0.0,34.5,36.36619309193636,71.0,71.0,71.0,0.0,6.086720251137382,0.1304297196672296,8214604.571428571,13525038.9969849,34051988.0,50688.0,115004464.0,12778273.777777778,15220295.179772688,34051988.0,130194.0,114868520.0,28717130.0,4490535.323728639,34217191.0,24181725.0,1.0,0.0,0.0,0.0,200.0,100.0,0.0869531464448197,0.0434765732224098,0.0,71.0,48.06250000000001,33.4772932995884,1120.7291666666667,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,51.266666666666666,34.5,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,1.0,88.0,509.0,420.0,4.0,20.0,153447.0,38486.045549003866,210985.0,130194.0,28556389.25,4502675.123572532,34051988.0,23974201.0,BENIGN
192.168.57.141-192.168.57.205-51359-53-6,192.168.57.141,51359.0,192.168.57.205,53.0,6.0,07/03/2025 03:59:42 PM,156606.0,5.0,5.0,38.0,141.0,38.0,0.0,7.6,16.994116628998402,140.0,0.0,28.2,62.49959999871999,1142.995798372987,63.854513875585866,17400.666666666668,29250.11674763025,84667.0,138.0,151992.0,37998.0,64792.67973570265,134984.0,1189.0,152185.0,38046.25,37218.089341743485,84667.0,3917.0,0.0,0.0,0.0,0.0,112.0,112.0,31.927256937792933,31.927256937792933,0.0,140.0,16.27272727272727,42.581899697150455,1813.218181818182,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,17.9,7.6,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-51360-53-6,192.168.57.141,51360.0,192.168.57.205,53.0,6.0,07/03/2025 03:59:42 PM,169068.0,5.0,5.0,38.0,168.0,38.0,0.0,7.6,16.994116628998402,167.0,0.0,33.6,74.574124198679,1218.444649490146,59.147798518939126,18785.33333333333,33388.50791814453,95817.0,146.0,164770.0,41192.5,73471.1458170258,151318.0,950.0,164564.0,41141.0,44151.5870986914,95817.0,3340.0,0.0,0.0,0.0,0.0,112.0,112.0,29.573899259469563,29.573899259469563,0.0,167.0,18.72727272727273,50.47393566800772,2547.618181818182,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,20.6,7.6,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-52.168.117.170-51366-443-6,192.168.57.141,51366.0,52.168.117.170,443.0,6.0,07/03/2025 03:59:49 PM,807881.0,9.0,9.0,3328.0,5199.0,1420.0,0.0,369.77777777777777,518.9115478040977,1420.0,0.0,577.6666666666666,647.7393380056518,10554.772299385677,22.28050913438984,47522.41176470588,80813.78692251313,256674.0,0.0,804371.0,100546.375,117252.16792870886,315747.0,0.0,661633.0,82704.125,99000.67142981187,258359.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,11.14025456719492,11.14025456719492,0.0,1420.0,448.7894736842106,573.380092952443,328764.7309941521,1.0,2.0,0.0,7.0,17.0,0.0,0.0,0.0,1.0,473.72222222222223,369.77777777777777,577.6666666666666,0.0,0.0,0.0,8527.0,11.0,12903.0,0.0,0.0,0.0,0.0,65535.0,16385.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-20.199.120.151-49408-443-6,192.168.57.141,49408.0,20.199.120.151,443.0,6.0,07/03/2025 03:55:46 PM,145007.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.896218803230189,13.792437606460378,145007.0,0.0,145007.0,145007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,6.896218803230189,6.896218803230189,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,7621.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-140.82.112.22-51372-443-6,192.168.57.141,51372.0,140.82.112.22,443.0,6.0,07/03/2025 04:00:02 PM,782093.0,7.0,11.0,2529.0,6450.0,1420.0,0.0,361.2857142857143,535.4844268777305,1420.0,0.0,586.3636363636364,650.4797110944003,11480.731831124942,23.015165715586253,46005.4705882353,80278.15667190986,244330.0,0.0,483984.0,80664.0,86910.72077942973,166481.0,0.0,626734.0,62673.4,92616.02045146762,244330.0,0.0,0.0,0.0,0.0,0.0,152.0,232.0,8.950342222727986,14.064823492858263,0.0,1420.0,472.578947368421,596.478118792995,355786.14619883033,1.0,2.0,0.0,9.0,17.0,0.0,0.0,0.0,1.0,498.8333333333333,361.2857142857143,586.3636363636364,0.0,0.0,0.0,8979.0,12.0,14355.0,0.0,0.0,0.0,0.0,65535.0,71.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-140.82.112.22-51372-443-6,192.168.57.141,51372.0,140.82.112.22,443.0,6.0,07/03/2025 04:00:03 PM,535.0,4.0,0.0,24.0,0.0,24.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,44859.81308411215,7476.6355140186915,178.33333333333334,32.86842456421259,206.0,142.0,535.0,178.33333333333334,32.86842456421259,206.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,7476.6355140186915,0.0,0.0,24.0,4.8,10.73312629199899,115.2,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
140.82.112.22-192.168.57.141-443-51372-6,140.82.112.22,443.0,192.168.57.141,51372.0,6.0,07/03/2025 04:00:03 PM,11078.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.53800324968407,11078.0,0.0,11078.0,11078.0,11078.0,11078.0,0.0,11078.0,11078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,180.53800324968407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-13.89.179.11-51165-443-6,192.168.57.141,51165.0,13.89.179.11,443.0,6.0,07/03/2025 03:57:56 PM,114103145.0,80.0,58.0,65674.0,1180.0,1420.0,0.0,820.9250000000003,650.6950670269173,103.0,0.0,20.344827586206897,37.73292653249406,585.9084778075136,1.2094320450150606,832869.671532846,4357887.03022352,39844171.0,0.0,113780694.0,1440261.949367089,5727748.29812532,40105884.0,0.0,113923822.0,1998663.5438596488,6674367.244922885,40029068.0,0.0,1.0,0.0,0.0,0.0,1600.0,1160.0,0.7011200260956874,0.5083120189193734,0.0,1420.0,481.8129496402879,632.5326315503565,400097.5299760191,0.0,0.0,0.0,47.0,138.0,0.0,0.0,0.0,0.0,485.3043478260869,820.925,20.344827586206897,0.0,0.0,0.0,6685.0,8.0,19560.0,8.0,7297.0,6.0,131.0,253.0,16380.0,71.0,20.0,3326105.6,2431722.489187201,5836873.0,689927.0,19347540.2,13801945.247027235,39844171.0,5573799.0,BENIGN
192.168.57.141-52.168.117.170-51378-443-6,192.168.57.141,51378.0,52.168.117.170,443.0,6.0,07/03/2025 04:00:08 PM,648410.0,7.0,8.0,3182.0,5199.0,1420.0,0.0,454.5714285714286,529.3196441794747,1420.0,0.0,649.875,652.5903194194655,12925.463826899646,23.133511204330592,46314.99999999999,73399.20291015532,168243.0,0.0,484069.0,80678.16666666667,87291.79921485561,174025.0,0.0,499009.0,71287.0,85425.14929652352,169082.0,0.0,0.0,0.0,0.0,0.0,152.0,172.0,10.795638562020942,12.337872642309648,0.0,1420.0,523.8125,582.9390155353587,339817.89583333326,1.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,1.0,558.7333333333333,454.57142857142856,649.875,0.0,0.0,0.0,8381.0,11.0,16851.0,0.0,0.0,0.0,0.0,65535.0,16382.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-31.13.86.8-50503-443-6,192.168.57.141,50503.0,31.13.86.8,443.0,6.0,07/03/2025 03:58:00 PM,85127649.0,13.0,6.0,188.0,327.0,32.0,0.0,14.461538461538463,16.29220357827318,187.0,28.0,54.5,64.91147818375421,6.049738317100711,0.2231942291745893,4729313.833333333,7336073.841322965,20874344.0,41028.0,85127649.0,7093970.750000001,8058605.840069745,20874344.0,41582.0,68998196.0,13799639.2,5683678.60823804,21021002.0,7630443.0,1.0,0.0,0.0,0.0,260.0,120.0,0.1527118410141927,0.0704823881603966,0.0,187.0,27.15,40.28487374476405,1622.8710526315797,0.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,28.57894736842105,14.461538461538462,54.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,1.0,54.0,747.0,747.0,5.0,20.0,107790.0,52124.5594513757,155766.0,41582.0,14055267.5,5140772.3034041,20874344.0,7501484.0,BENIGN
192.168.57.141-31.13.86.9-50491-443-6,192.168.57.141,50491.0,31.13.86.9,443.0,6.0,07/03/2025 03:58:00 PM,91107201.0,18.0,16.0,257.0,200.0,29.0,0.0,14.277777777777777,14.720156471177464,25.0,0.0,12.5,12.909944487358056,5.016068927416615,0.373186747335153,2760824.2727272734,4865821.516463704,13820134.0,40161.0,91107201.0,5359247.117647058,5706913.574757976,13820134.0,40161.0,80097225.0,5339815.0,5861106.507090193,13940901.0,54946.0,1.0,0.0,0.0,0.0,360.0,320.0,0.1975694544715515,0.1756172928636014,0.0,29.0,13.771428571428569,13.655608014735222,186.47563025210084,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,14.176470588235292,14.27777777777778,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,25.0,5427.0,5427.0,8.0,20.0,178403.125,56346.35332461315,207975.0,40161.0,11186620.375,1064504.05584357,13820134.0,10784621.0,BENIGN
192.168.57.141-52.168.117.170-51379-443-6,192.168.57.141,51379.0,52.168.117.170,443.0,6.0,07/03/2025 04:00:10 PM,806132.0,9.0,9.0,3779.0,5199.0,1420.0,0.0,419.8888888888889,598.1140034400726,1420.0,0.0,577.6666666666666,647.7393380056518,11137.133868894922,22.328849369582155,47419.52941176471,73050.80807571333,195265.0,0.0,771187.0,96398.375,105032.2078207272,236118.0,0.0,642188.0,80273.5,84229.47995463684,196595.0,61.0,0.0,0.0,0.0,0.0,192.0,192.0,11.164424684791078,11.164424684791078,0.0,1420.0,472.52631578947376,603.9757508396667,364786.7076023392,1.0,2.0,0.0,7.0,17.0,0.0,0.0,0.0,1.0,498.77777777777777,419.8888888888889,577.6666666666666,0.0,0.0,0.0,8978.0,11.0,13991.0,0.0,0.0,0.0,0.0,65535.0,16385.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-13.107.246.60-51375-443-6,192.168.57.141,51375.0,13.107.246.60,443.0,6.0,07/03/2025 04:00:06 PM,9944290.0,343.0,690.0,2223.0,952521.0,680.0,0.0,6.481049562682221,60.81833813798234,1410.0,0.0,1380.465217391304,195.8636401985817,96009.26762996652,103.87870828384932,9635.939922480626,86452.88343241723,1012296.0,0.0,9893184.0,28927.43859649121,155965.42034087615,1072042.0,14.0,9881562.0,14341.889695210451,113564.05295361888,1104583.0,0.0,0.0,0.0,0.0,0.0,6872.0,13896.0,34.49215579996159,69.38655248388774,0.0,1410.0,923.350096711798,668.0876562420759,446341.1164230303,2.0,2.0,0.0,342.0,1032.0,0.0,0.0,0.0,2.0,924.243949661181,6.481049562682216,1380.4652173913043,0.0,0.0,0.0,477369.0,342.0,569920.0,85.0,555.0,172.0,238130.0,65535.0,83.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-20.199.120.182-49757-443-6,192.168.57.141,49757.0,20.199.120.182,443.0,6.0,07/03/2025 03:58:01 PM,90189248.0,6.0,3.0,129.0,522.0,43.0,0.0,21.5,23.552069972722144,174.0,174.0,174.0,0.0,7.218155317139355,0.0997901656747376,11273656.0,20749056.4816063,44895547.0,43504.0,90189248.0,18037849.6,24513419.959570043,44895547.0,117803.0,90066157.0,45033078.5,35918.90316393306,45058477.0,45007680.0,1.0,0.0,0.0,0.0,120.0,60.0,0.0665267771164917,0.0332633885582458,0.0,174.0,69.4,74.58060516425611,5562.266666666666,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,77.11111111111111,21.5,174.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,1.0,261.0,251.0,7203.0,2.0,20.0,119415.0,2279.712262545429,121027.0,117803.0,44890946.5,6506.089493697424,44895547.0,44886346.0,BENIGN
192.168.57.141-192.168.57.205-51383-53-6,192.168.57.141,51383.0,192.168.57.205,53.0,6.0,07/03/2025 04:00:17 PM,143924.0,5.0,5.0,51.0,67.0,51.0,0.0,10.2,22.80789337049785,66.0,0.0,13.4,29.407482041140483,819.8771573886218,69.48111503293406,15991.555555555557,29535.065613229606,86763.0,54.0,141020.0,35255.0,64263.841066860194,131612.0,568.0,139371.0,34842.75,39365.85856106786,86763.0,4243.0,0.0,0.0,0.0,0.0,112.0,112.0,34.74055751646703,34.74055751646703,0.0,66.0,10.727272727272728,23.858293774245087,569.2181818181818,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,11.8,10.2,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-192.168.57.205-51384-53-6,192.168.57.141,51384.0,192.168.57.205,53.0,6.0,07/03/2025 04:00:17 PM,164750.0,5.0,5.0,51.0,111.0,51.0,0.0,10.2,22.80789337049785,110.0,0.0,22.2,49.08360214980152,983.3080424886192,60.69802731411229,18305.555555555555,33594.26322346983,99324.0,88.0,162192.0,40548.0,71754.11219342532,148008.0,433.0,161235.0,40308.75,44013.949162926365,99324.0,3518.0,0.0,0.0,0.0,0.0,112.0,112.0,30.349013657056144,30.349013657056144,0.0,110.0,14.727272727272728,35.09441810057807,1231.6181818181817,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,16.2,10.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,86.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-74.248.74.117-49789-443-6,192.168.57.141,49789.0,74.248.74.117,443.0,6.0,07/03/2025 03:58:17 PM,119990839.0,7.0,3.0,200.0,117.0,50.0,0.0,28.571428571428573,26.72612419124244,39.0,39.0,39.0,0.0,2.6418683512997188,0.0833396956245968,13332315.444444442,19902064.810472805,39869331.0,52001.0,119990839.0,19998473.166666664,21766412.892775305,39869331.0,126827.0,79995012.0,39997506.0,1534.4217151748082,39998591.0,39996421.0,1.0,0.0,0.0,0.0,140.0,60.0,0.0583377869372177,0.025001908687379,0.0,50.0,33.36363636363636,21.95118551364699,481.8545454545455,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,36.7,28.571428571428573,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,1.0,39.0,254.0,49155.0,3.0,20.0,128547.66666666669,2352.216047333521,131228.0,126827.0,39868398.66666666,1373.8145192613642,39869331.0,39866821.0,BENIGN
192.168.57.141-168.62.224.13-51385-443-6,192.168.57.141,51385.0,168.62.224.13,443.0,6.0,07/03/2025 04:00:17 PM,855042.0,8.0,9.0,1125.0,5316.0,517.0,0.0,140.625,205.7626493247569,1420.0,0.0,590.6666666666666,647.3102038435668,7532.96329303122,19.882064272866128,53440.12500000001,74237.07538588789,172238.0,0.0,684511.0,97787.28571428572,93735.81129378868,225102.0,762.0,687654.0,85956.75000000001,125691.76483167066,332414.0,0.0,0.0,0.0,0.0,0.0,172.0,192.0,9.356265540172297,10.525798732693833,0.0,1420.0,357.83333333333326,522.5409919186188,273049.0882352941,1.0,2.0,0.0,7.0,16.0,0.0,0.0,0.0,1.0,378.88235294117646,140.625,590.6666666666666,0.0,0.0,0.0,6441.0,10.0,9455.0,0.0,0.0,0.0,0.0,65535.0,16381.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.57.141-20.42.128.105-51386-443-6,192.168.57.141,51386.0,20.42.128.105,443.0,6.0,07/03/2025 04:00:17 PM,952778.0,10.0,13.0,831.0,11752.0,330.0,0.0,83.1,135.60108980224146,1420.0,0.0,904.0,621.1192853765424,13206.644150053842,24.13993606065631,43308.09090909091,85428.70885515014,226661.0,0.0,952513.0,105834.77777777777,121398.65771063716,272065.0,229.0,744960.0,62080.0,111206.27764736045,289986.0,0.0,0.0,0.0,0.0,0.0,212.0,272.0,10.495624374198396,13.644311686457916,0.0,1420.0,524.2916666666667,621.7318364450025,386550.4764492754,1.0,2.0,0.0,8.0,22.0,0.0,0.0,0.0,1.0,547.0869565217391,83.1,904.0,0.0,0.0,0.0,12583.0,14.0,16903.0,0.0,0.0,0.0,0.0,65535.0,16382.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
